attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,time_in_role_ratio,time_with_manager_ratio,promotion_recency,role_stagnation,mobility_gap
1,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,1,76,1,2,Sales Executive,3,Married,20739,4,Y,Yes,18,2,80,0,12,3,2,7,7,0.9999998571428775,0.9999998571428775,0.125,0,0
0,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,0,46,2,1,Research Scientist,2,Married,23300,1,Y,No,19,3,80,0,5,3,2,5,4,0.799999840000032,0.599999880000024,0.2,0,1
1,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,0,94,3,3,Healthcare Representative,4,Married,3465,1,Y,No,12,4,80,1,40,3,2,40,15,0.24999999375000018,0.1499999962500001,0.0625,-5,30
1,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,1,50,3,1,Sales Representative,3,Single,26820,1,Y,Yes,19,4,80,0,0,2,2,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,1,100,3,1,Laboratory Technician,4,Married,19299,0,Y,No,14,3,80,1,3,2,3,2,2,0.499999750000125,0.499999750000125,0.3333333333333333,-1,1
0,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,0,96,3,2,Manufacturing Director,1,Married,5549,1,Y,No,14,3,80,0,16,2,2,15,5,0.7333332844444478,0.7333332844444478,0.16666666666666666,6,4
0,Travel_Frequently,957,Research & Development,28,3,Medical,1,171,2,0,72,4,1,Research Scientist,3,Single,16090,4,Y,No,12,4,80,0,18,2,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,0,77,3,3,Sales Executive,4,Single,6645,4,Y,No,11,4,80,0,16,3,3,2,2,0.99999950000025,0.499999750000125,0.3333333333333333,0,0
1,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,0,71,1,2,Sales Executive,3,Married,24788,3,Y,Yes,11,3,80,1,4,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,1,96,3,3,Sales Executive,3,Divorced,21196,3,Y,Yes,13,3,80,1,12,2,3,9,0,0.7777776913580343,0.7777776913580343,1.0,7,2
0,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,0,61,3,1,Human Resources,3,Married,8916,1,Y,No,23,4,80,1,8,3,3,8,5,0.8749998906250137,0.8749998906250137,0.16666666666666666,2,1
0,Travel_Rarely,216,Research & Development,6,2,Medical,1,178,2,1,84,3,2,Manufacturing Director,2,Divorced,2819,6,Y,No,20,4,80,2,7,0,3,3,0,0.6666664444445185,0.33333322222225925,1.0,2,1
1,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,1,53,1,3,Manufacturing Director,4,Single,25150,2,Y,No,15,4,80,0,18,2,3,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
0,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,0,47,2,2,Sales Executive,3,Married,14590,4,Y,No,14,3,80,1,17,1,4,15,5,0.7333332844444478,0.5999999600000027,0.16666666666666666,6,4
0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,1,41,2,2,Sales Executive,3,Married,24835,2,Y,No,18,4,80,0,6,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,1,48,3,2,Human Resources,4,Married,13982,0,Y,Yes,19,4,80,0,12,2,1,11,4,0.8181817438016598,0.636363578512402,0.2,5,2
1,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,0,41,3,1,Laboratory Technician,1,Single,10224,7,Y,No,22,1,80,0,10,2,4,5,0,0.799999840000032,0.799999840000032,1.0,4,1
0,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,1,83,3,1,Research Scientist,4,Single,9752,5,Y,No,13,2,80,0,9,2,2,6,0,0.8333331944444675,0.49999991666668053,1.0,5,1
0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,0,32,3,2,Research Scientist,3,Single,2302,3,Y,Yes,20,2,80,0,19,2,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,194,1,0,75,3,1,Research Scientist,3,Single,23910,1,Y,No,14,3,80,0,5,4,2,5,0,0.799999840000032,0.799999840000032,1.0,4,1
0,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,1,35,1,2,Sales Executive,4,Divorced,22812,0,Y,No,17,4,80,3,9,2,4,8,0,0.8749998906250137,0.8749998906250137,1.0,7,1
0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,197,4,0,84,3,1,Research Scientist,1,Divorced,10415,5,Y,No,14,4,80,1,8,3,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,1,35,2,1,Laboratory Technician,4,Single,11162,0,Y,No,13,4,80,0,6,3,3,5,1,0.599999880000024,0.399999920000016,0.5,2,2
0,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,199,4,1,91,2,4,Manager,1,Divorced,12888,4,Y,No,13,2,80,1,21,2,2,7,7,0.857142734693895,0.9999998571428775,0.125,-1,1
0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,1,94,3,1,Laboratory Technician,1,Married,6961,2,Y,No,21,4,80,1,7,2,3,5,1,0.0,0.799999840000032,0.5,-1,5
0,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,0,79,3,1,Laboratory Technician,2,Single,16102,1,Y,No,14,4,80,0,1,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Frequently,1395,Research & Development,26,3,Medical,1,202,2,0,54,3,2,Research Scientist,2,Divorced,8504,1,Y,No,11,1,80,1,20,2,3,20,2,0.34999998250000086,0.6499999675000016,0.3333333333333333,5,13
0,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,1,94,3,3,Sales Executive,2,Married,11439,1,Y,No,13,1,80,2,10,3,3,10,0,0.7999999200000081,0.599999940000006,1.0,8,2
0,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,1,34,3,2,Sales Representative,3,Married,16047,2,Y,Yes,20,4,80,1,13,3,1,7,4,0.9999998571428775,0.7142856122449125,0.2,3,0
0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,206,2,1,60,3,2,Laboratory Technician,2,Divorced,10901,8,Y,No,18,3,80,1,20,2,1,17,0,0.5294117335640156,0.8823528892733594,1.0,9,8
0,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,0,43,3,3,Sales Executive,4,Single,15589,1,Y,No,14,4,80,0,9,2,3,9,3,0.8888887901234679,0.7777776913580343,0.25,5,1
0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,208,4,1,41,3,2,Manufacturing Director,3,Married,26283,1,Y,No,13,1,80,1,10,1,3,10,0,0.699999930000007,0.8999999100000091,1.0,7,3
0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,1,34,2,2,Manufacturing Director,3,Married,13983,2,Y,No,17,3,80,0,10,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,0,75,2,1,Research Scientist,2,Married,11873,4,Y,Yes,20,2,80,1,9,3,2,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,630,Sales,4,4,Marketing,1,215,3,1,67,2,3,Sales Executive,4,Married,8552,7,Y,No,11,1,80,1,15,2,2,12,2,0.9166665902777842,0.9166665902777842,0.3333333333333333,9,1
0,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,0,75,3,1,Sales Representative,3,Married,11314,6,Y,No,18,4,80,1,6,3,3,4,1,0.7499998125000469,0.49999987500003124,0.5,2,1
0,Travel_Rarely,1256,Research & Development,19,1,Medical,1,217,3,1,80,3,1,Research Scientist,4,Married,11992,1,Y,No,24,1,80,2,2,6,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,1,57,3,1,Research Scientist,2,Divorced,5970,6,Y,No,18,4,80,1,6,1,1,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,440,Research & Development,21,3,Medical,1,221,3,1,42,3,1,Research Scientist,4,Married,6672,1,Y,No,11,3,80,1,5,2,1,5,0,0.399999920000016,0.399999920000016,1.0,2,3
0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,223,3,1,83,4,3,Healthcare Representative,4,Divorced,23402,3,Y,Yes,16,2,80,1,12,2,1,5,1,0.599999880000024,0.799999840000032,0.5,2,2
0,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,1,79,2,1,Research Scientist,3,Divorced,25326,1,Y,Yes,15,4,80,1,1,2,2,1,0,0.9999990000010001,0.9999990000010001,1.0,1,0
0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,0,53,3,5,Manager,2,Single,17053,3,Y,No,15,2,80,0,21,5,3,5,4,0.799999840000032,0.799999840000032,0.2,0,1
0,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,227,1,1,56,3,1,Research Scientist,3,Divorced,4609,4,Y,No,12,1,80,1,13,2,3,9,1,0.8888887901234679,0.8888887901234679,0.5,7,1
0,Travel_Rarely,1339,Sales,5,3,Life Sciences,1,228,2,0,41,3,3,Sales Executive,4,Married,8053,2,Y,No,12,3,80,1,12,2,3,10,7,0.8999999100000091,0.39999996000000404,0.125,2,1
0,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,0,59,2,2,Sales Executive,4,Single,12930,4,Y,No,22,3,80,0,12,2,4,8,0,0.3749999531250059,0.8749998906250137,1.0,3,5
0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,1,43,3,1,Research Scientist,3,Single,12430,3,Y,No,20,1,80,0,8,2,3,5,1,0.799999840000032,0.799999840000032,0.5,3,1
0,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,1,51,3,1,Research Scientist,2,Married,13364,0,Y,Yes,16,4,80,1,6,3,2,5,1,0.399999920000016,0.199999960000008,0.5,1,3
1,Travel_Frequently,602,Sales,1,1,Technical Degree,1,235,3,0,100,1,1,Sales Representative,1,Single,20989,0,Y,No,21,1,80,0,1,5,4,0,0,0.0,0.0,1.0,0,0
0,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,1,30,3,1,Laboratory Technician,2,Single,15062,4,Y,No,12,3,80,0,13,3,2,8,7,0.8749998906250137,0.24999996875000394,0.125,0,1
0,Non-Travel,111,Research & Development,9,3,Medical,1,239,3,1,66,3,2,Laboratory Technician,1,Divorced,11012,1,Y,No,11,3,80,2,12,4,3,12,6,0.7499999375000053,0.8333332638888947,0.14285714285714285,3,3
0,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,0,30,3,2,Sales Executive,1,Divorced,6319,4,Y,Yes,11,1,80,1,9,3,4,5,0,0.799999840000032,0.599999880000024,1.0,4,1
0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,0,67,3,1,Research Scientist,1,Divorced,13939,4,Y,Yes,18,3,80,1,19,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,1,90,3,1,Research Scientist,4,Single,10515,0,Y,No,14,1,80,0,4,2,4,3,0,0.33333322222225925,0.6666664444445185,1.0,1,2
1,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,243,2,1,47,2,1,Laboratory Technician,4,Single,9241,1,Y,No,22,3,80,0,1,3,2,1,1,0.0,0.0,0.5,-1,1
0,Travel_Rarely,526,Sales,1,2,Marketing,1,244,2,0,92,3,3,Sales Executive,1,Divorced,2137,1,Y,No,25,3,80,3,24,2,3,24,15,0.5416666440972231,0.2916666545138894,0.0625,-2,11
0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,0,75,3,1,Laboratory Technician,4,Single,6319,1,Y,No,12,3,80,0,2,3,3,2,2,0.99999950000025,0.499999750000125,0.3333333333333333,0,0
0,Travel_Rarely,140,Research & Development,12,1,Medical,1,246,3,0,95,3,1,Research Scientist,4,Married,6984,8,Y,Yes,23,3,80,1,7,0,3,4,0,0.49999987500003124,0.49999987500003124,1.0,2,2
0,Travel_Rarely,629,Research & Development,27,2,Medical,1,247,4,0,95,3,1,Research Scientist,2,Single,5711,2,Y,No,15,4,80,0,9,3,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
1,Travel_Rarely,1356,Sales,20,2,Marketing,1,248,2,0,70,3,1,Sales Representative,2,Single,21728,1,Y,Yes,22,4,80,0,4,5,2,4,0,0.7499998125000469,0.49999987500003124,1.0,3,1
0,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,1,86,2,1,Laboratory Technician,3,Married,3425,2,Y,No,15,4,80,1,5,2,2,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,0,57,4,2,Manufacturing Director,1,Divorced,26250,1,Y,No,11,3,80,2,5,3,3,4,1,0.49999987500003124,0.7499998125000469,0.5,1,2
0,Travel_Rarely,931,Research & Development,14,3,Medical,1,252,4,0,72,3,1,Research Scientist,2,Married,4673,1,Y,No,13,4,80,1,8,5,3,8,1,0.8749998906250137,0.7499999062500118,0.5,6,1
0,Travel_Rarely,989,Research & Development,4,1,Medical,1,253,4,0,46,3,5,Manager,3,Married,6499,1,Y,No,14,2,80,1,21,2,3,20,9,0.399999980000001,0.4499999775000011,0.1,-1,12
0,Travel_Rarely,692,Research & Development,14,4,Medical,1,254,3,1,61,4,5,Research Director,2,Single,13339,8,Y,No,11,4,80,0,36,3,3,24,2,0.6249999739583344,0.6249999739583344,0.3333333333333333,13,9
0,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,256,4,1,45,2,2,Manufacturing Director,3,Married,14074,1,Y,No,17,3,80,0,10,2,2,10,1,0.8999999100000091,0.8999999100000091,0.5,8,1
0,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,0,98,3,4,Healthcare Representative,2,Single,7192,3,Y,No,18,3,80,0,21,6,3,7,1,0.9999998571428775,0.0,0.5,6,0
0,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,1,65,2,5,Manager,3,Married,5678,0,Y,No,14,1,80,1,34,5,3,33,11,0.5454545289256204,0.2727272644628102,0.08333333333333333,7,15
0,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,0,99,3,1,Research Scientist,2,Single,11781,1,Y,No,16,4,80,0,7,2,2,7,0,0.9999998571428775,0.4285713673469475,1.0,7,0
1,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,261,2,1,50,2,2,Manufacturing Director,3,Married,15497,3,Y,Yes,13,1,80,0,8,1,3,1,0,0.0,0.9999990000010001,1.0,0,1
0,Non-Travel,1344,Research & Development,7,3,Medical,1,262,4,1,37,4,1,Research Scientist,4,Divorced,5228,4,Y,No,14,4,80,3,7,3,4,5,2,0.799999840000032,0.399999920000016,0.3333333333333333,2,1
0,Non-Travel,1195,Research & Development,2,2,Medical,1,264,1,1,65,2,4,Manager,4,Married,20462,9,Y,No,23,4,80,1,22,1,3,20,11,0.399999980000001,0.399999980000001,0.08333333333333333,-3,12
0,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,1,65,4,1,Research Scientist,1,Married,22977,1,Y,Yes,12,1,80,1,8,3,2,8,1,0.8749998906250137,0.8749998906250137,0.5,6,1
0,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,0,37,3,2,Laboratory Technician,2,Single,15986,5,Y,No,11,4,80,0,10,5,3,6,1,0.33333327777778704,0.33333327777778704,0.5,1,4
0,Non-Travel,926,Research & Development,21,2,Medical,1,270,3,0,36,3,2,Manufacturing Director,3,Divorced,16439,2,Y,No,16,2,80,1,11,5,3,5,0,0.599999880000024,0.399999920000016,1.0,3,2
0,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,1,88,3,2,Manufacturing Director,3,Married,7259,9,Y,No,14,2,80,0,14,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,1,54,3,2,Manufacturing Director,4,Married,4185,3,Y,No,18,1,80,1,9,3,1,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,1,60,2,2,Manufacturing Director,1,Married,9679,5,Y,No,19,3,80,1,6,1,3,2,2,0.99999950000025,0.0,0.3333333333333333,0,0
0,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,1,92,3,2,Manufacturing Director,4,Divorced,23793,1,Y,Yes,15,1,80,2,7,0,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,1,43,3,1,Research Scientist,3,Divorced,5972,1,Y,Yes,17,4,80,1,5,4,4,5,2,0.599999880000024,0.0,0.3333333333333333,1,2
0,Travel_Rarely,905,Research & Development,19,2,Medical,1,281,3,1,99,3,2,Laboratory Technician,4,Married,16523,8,Y,Yes,15,3,80,1,15,2,4,7,3,0.285714244897965,0.9999998571428775,0.25,-1,5
1,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,1,70,3,2,Healthcare Representative,1,Married,11354,7,Y,Yes,19,2,80,0,17,2,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Rarely,121,Sales,27,3,Marketing,1,283,2,0,35,3,3,Sales Executive,4,Married,24525,1,Y,No,22,4,80,3,10,3,2,10,1,0.39999996000000404,0.8999999100000091,0.5,3,6
0,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,1,284,4,1,60,4,1,Research Scientist,2,Divorced,12392,1,Y,Yes,16,1,80,1,4,2,2,4,2,0.49999987500003124,0.49999987500003124,0.3333333333333333,0,2
0,Travel_Frequently,635,Research & Development,18,1,Medical,1,286,2,0,73,3,1,Laboratory Technician,4,Single,7703,1,Y,No,13,1,80,0,8,2,3,8,1,0.12499998437500197,0.8749998906250137,0.5,0,7
0,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,1,63,2,2,Healthcare Representative,4,Married,14242,9,Y,No,14,4,80,1,5,5,1,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,644,Research & Development,1,4,Medical,1,288,4,1,97,3,3,Healthcare Representative,1,Divorced,12368,7,Y,No,16,3,80,1,17,3,3,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
1,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,1,32,1,3,Sales Executive,4,Married,25812,1,Y,No,11,3,80,0,14,2,2,14,9,0.5714285306122479,0.5714285306122479,0.1,-1,6
0,Non-Travel,829,Research & Development,1,1,Life Sciences,1,292,3,1,88,2,3,Manufacturing Director,3,Single,20925,1,Y,No,22,3,80,0,12,2,3,11,5,0.7272726611570308,0.7272726611570308,0.16666666666666666,3,3
0,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,0,90,3,2,Sales Executive,3,Single,12916,1,Y,No,14,4,80,0,7,2,3,7,0,0.9999998571428775,0.9999998571428775,1.0,7,0
0,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,1,81,2,3,Research Director,2,Married,15736,5,Y,No,16,4,80,2,16,5,1,10,4,0.8999999100000091,0.699999930000007,0.2,5,1
1,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,297,4,0,88,3,1,Research Scientist,1,Single,8556,5,Y,Yes,11,3,80,0,8,5,3,5,0,0.399999920000016,0.799999840000032,1.0,2,3
0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,0,75,3,3,Manager,4,Single,14674,3,Y,Yes,18,3,80,0,16,3,3,1,0,0.0,0.0,1.0,0,1
1,Travel_Frequently,334,Sales,26,4,Marketing,1,299,3,0,52,2,2,Sales Executive,1,Single,22967,5,Y,No,15,3,80,0,9,5,2,6,0,0.49999991666668053,0.16666663888889352,1.0,3,3
1,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,300,3,1,85,3,1,Research Scientist,3,Single,19757,0,Y,No,14,4,80,0,7,1,2,6,1,0.33333327777778704,0.8333331944444675,0.5,1,4
0,Non-Travel,1052,Sales,6,3,Medical,1,302,4,0,57,2,3,Sales Executive,4,Single,16840,6,Y,No,12,4,80,0,23,2,3,19,12,0.36842103324099823,0.4210526094182837,0.07692307692307693,-5,12
0,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,0,52,3,2,Sales Executive,1,Married,17011,2,Y,No,14,4,80,1,16,4,3,6,0,0.33333327777778704,0.8333331944444675,1.0,2,4
0,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,1,62,3,2,Laboratory Technician,2,Single,9945,8,Y,No,16,4,80,0,16,3,4,13,3,0.8461537810650938,0.5384614970414233,0.25,8,2
0,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,0,47,2,1,Research Scientist,2,Married,13248,6,Y,No,21,4,80,0,7,3,3,3,1,0.6666664444445185,0.33333322222225925,0.5,1,1
0,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,1,47,3,3,Research Director,4,Divorced,10056,1,Y,Yes,14,3,80,3,10,1,3,10,0,0.7999999200000081,0.699999930000007,1.0,8,2
0,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,1,76,3,3,Sales Executive,3,Divorced,9647,0,Y,No,12,3,80,2,17,6,2,16,5,0.6249999609375024,0.8124999492187531,0.16666666666666666,5,6
0,Non-Travel,979,Research & Development,1,4,Medical,1,308,3,1,90,1,2,Manufacturing Director,3,Married,4381,0,Y,No,12,4,80,1,6,2,3,5,1,0.799999840000032,0.799999840000032,0.5,3,1
0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,1,70,2,1,Research Scientist,4,Married,8456,3,Y,No,17,1,80,1,7,6,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Frequently,319,Sales,4,4,Marketing,1,311,1,1,41,3,1,Sales Representative,4,Divorced,2539,4,Y,No,17,3,80,1,13,2,3,9,5,0.8888887901234679,0.8888887901234679,0.16666666666666666,3,1
0,Travel_Frequently,1413,Sales,1,1,Medical,1,312,2,0,42,3,3,Sales Executive,4,Married,6599,1,Y,No,14,4,80,1,11,5,3,11,4,0.9090908264462886,0.09090908264462885,0.2,6,1
0,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,0,92,3,3,Sales Executive,3,Single,9096,1,Y,No,14,1,80,0,10,3,4,10,0,0.699999930000007,0.7999999200000081,1.0,7,3
1,Travel_Rarely,896,Research & Development,18,1,Medical,1,315,3,1,86,2,1,Research Scientist,4,Single,14961,1,Y,Yes,13,3,80,0,4,3,2,4,0,0.7499998125000469,0.24999993750001562,1.0,3,1
0,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,0,89,2,1,Laboratory Technician,4,Single,3300,7,Y,No,15,2,80,0,6,3,2,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,319,3,1,58,3,5,Manager,4,Married,4933,1,Y,No,11,4,80,0,22,3,3,22,11,0.7727272376033073,0.6818181508264477,0.08333333333333333,6,5
0,Travel_Rarely,818,Human Resources,6,2,Medical,1,321,2,1,52,3,1,Human Resources,3,Married,25657,8,Y,No,17,4,80,0,7,2,2,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,0,68,3,5,Manager,4,Divorced,24118,3,Y,No,11,3,80,1,32,3,2,7,0,0.0,0.857142734693895,1.0,0,7
1,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,1,58,3,1,Laboratory Technician,4,Married,22149,5,Y,Yes,13,3,80,1,8,2,1,5,0,0.799999840000032,0.799999840000032,1.0,4,1
0,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,0,80,3,4,Manager,4,Married,7744,5,Y,Yes,22,3,80,1,22,3,3,17,1,0.7647058373702448,0.5294117335640156,0.5,12,4
1,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,0,39,3,1,Laboratory Technician,1,Married,21509,7,Y,No,20,1,80,0,13,3,4,9,1,0.7777776913580343,0.7777776913580343,0.5,6,2
0,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,1,79,2,5,Manager,3,Single,21030,1,Y,Yes,18,4,80,0,33,2,4,33,15,0.21212120569329682,0.36363635261708027,0.0625,-8,26
0,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,0,56,3,1,Sales Representative,2,Married,20990,2,Y,No,11,1,80,1,6,5,3,4,1,0.7499998125000469,0.49999987500003124,0.5,2,1
1,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,331,4,1,62,2,1,Laboratory Technician,3,Single,9571,0,Y,Yes,14,4,80,0,4,2,1,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,0,96,3,1,Laboratory Technician,3,Divorced,15417,7,Y,No,14,3,80,3,7,1,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Non-Travel,976,Sales,26,4,Marketing,1,333,3,1,100,3,2,Sales Executive,4,Married,12069,0,Y,No,18,1,80,0,4,2,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,1,36,3,2,Research Scientist,1,Divorced,19877,2,Y,No,16,1,80,2,17,2,2,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,335,1,1,62,3,2,Research Scientist,4,Divorced,24447,1,Y,No,17,1,80,2,9,3,3,9,4,0.8888887901234679,0.7777776913580343,0.2,4,1
0,Travel_Rarely,252,Research & Development,1,3,Other,1,336,3,1,70,4,5,Manager,4,Married,15970,0,Y,No,11,3,80,1,25,2,3,24,1,0.0,0.2916666545138894,0.5,-1,24
0,Travel_Frequently,1327,Research & Development,3,4,Medical,1,337,2,1,73,3,3,Research Director,3,Divorced,13523,9,Y,No,12,1,80,1,9,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,0,63,2,1,Research Scientist,4,Married,14776,1,Y,No,13,3,80,1,2,2,2,2,0,0.99999950000025,0.99999950000025,1.0,2,0
0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,1,84,2,2,Manufacturing Director,1,Married,23687,6,Y,No,13,2,80,1,13,3,3,11,5,0.8181817438016598,0.8181817438016598,0.16666666666666666,4,2
0,Travel_Rarely,1017,Research & Development,1,2,Medical,1,340,3,0,83,2,1,Research Scientist,1,Married,18697,2,Y,No,14,1,80,1,17,2,2,3,0,0.33333322222225925,0.6666664444445185,1.0,1,2
0,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,341,1,1,77,4,2,Manufacturing Director,3,Married,5118,4,Y,No,17,4,80,1,9,1,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
