age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,age_experience_ratio,income_per_joblevel,overtime_wlb_conflict,commute_burden,overall_job_satisfaction,career_progression_rate,age_squared,totalworkingyears_squared,monthlyincome_squared,yearsatcompany_squared,age_group,income_quartile,tenure_group,distance_category,income_per_exp_year,promotion_frequency,training_intensity,role_stability,manager_stability,hike_per_level,avg_satisfaction,satisfaction_variance,min_satisfaction,low_satisfaction_count,promotion_gap_ratio,role_stagnation,early_career,job_hopper
36,0,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,83,3,Female,59,3,3,Healthcare Representative,3,Divorced,10096,8202,1,No,13,3,2,3,17,2,3,17,14,12,8,2.0,2524.0,0,8,9,0.16666666666666666,1296,289,101929216,289,Mid-Career,Q4,Veteran,Medium,560.8888888888889,0.07692307692307693,0.1111111111111111,0.7777777777777778,0.4444444444444444,3.25,2.75,0.25,2,1,0.6666666666666666,2,0,0
55,0,Travel_Rarely,836,Research & Development,8,3,Medical,84,4,Female,33,3,4,Manager,3,Divorced,14756,19730,2,Yes,14,3,3,3,21,2,3,5,0,0,2,2.5,2951.2,2,8,12,0.6666666666666666,3025,441,217739536,25,Senior,Q4,Mid,Medium,670.7272727272727,1.0,0.3333333333333333,0.0,0.3333333333333333,2.8,3.25,0.25,3,0,0.0,0,0,0
36,0,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,85,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,No,13,3,3,0,6,3,3,6,5,0,3,5.142857142857143,2166.3333333333335,0,22,4,0.2857142857142857,1296,36,42237001,36,Mid-Career,Q3,Experienced,Medium,928.4285714285714,1.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,4.333333333333333,2.5,0.3333333333333333,2,2,0.0,5,0,0
45,0,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,No,17,3,3,1,25,2,3,1,0,0,0,1.7307692307692308,2431.0,0,7,2,1.5,2025,625,94556176,1,Mid-Career,Q4,New,Medium,374.0,1.0,1.0,0.0,0.0,4.25,2.25,0.9166666666666666,1,2,0.0,0,0,0
35,0,Travel_Frequently,664,Research & Development,1,3,Medical,88,2,Male,79,3,1,Research Scientist,1,Married,2194,5868,4,No,13,3,4,1,5,2,2,3,2,1,2,5.833333333333333,1097.0,0,2,2,0.25,1225,25,4813636,9,Mid-Career,Q1,Mid,Near,365.6666666666667,0.5,0.5,0.5,0.5,6.5,2.25,1.5833333333333333,1,3,0.25,1,0,1
36,1,Travel_Rarely,318,Research & Development,9,3,Medical,90,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Yes,17,3,1,1,2,0,2,1,0,0,0,12.0,1694.0,3,9,12,0.5,1296,4,11478544,1,Mid-Career,Q2,New,Medium,1129.3333333333333,1.0,0.0,0.0,0.0,8.5,2.5,1.6666666666666667,1,2,0.0,0,1,0
59,0,Travel_Frequently,1225,Sales,1,1,Life Sciences,91,1,Female,57,2,2,Sales Executive,3,Single,5473,24668,7,No,11,3,4,0,20,2,2,4,3,1,3,2.8095238095238093,1824.3333333333333,0,2,3,0.4,3481,400,29953729,16,Senior,Q3,Mid,Near,260.6190476190476,0.5,0.4,0.6,0.6,3.6666666666666665,2.5,1.6666666666666667,1,2,0.2,2,0,0
29,0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,94,3,Male,76,3,1,Research Scientist,2,Married,2703,4956,0,No,23,4,4,1,6,3,3,5,4,0,4,4.142857142857143,1351.5,0,2,6,0.16666666666666666,841,36,7306209,25,Young,Q1,Mid,Near,386.14285714285717,1.0,0.5,0.6666666666666666,0.6666666666666666,11.5,3.0,0.6666666666666666,2,1,0.0,4,0,0
31,0,Travel_Rarely,1082,Research & Development,1,4,Medical,95,3,Male,87,3,1,Research Scientist,2,Single,2501,18775,1,No,17,3,2,0,1,4,3,1,1,1,0,15.5,1250.5,0,1,6,0.5,961,1,6255001,1,Mid-Career,Q1,New,Near,1250.5,0.5,2.0,0.5,0.0,8.5,2.5,0.3333333333333333,2,2,0.5,0,1,0
32,0,Travel_Rarely,548,Research & Development,1,3,Life Sciences,96,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,No,17,3,2,2,10,3,3,10,4,0,9,2.909090909090909,2073.3333333333335,0,1,4,0.18181818181818182,1024,100,38688400,100,Mid-Career,Q3,Experienced,Near,565.4545454545455,1.0,0.2727272727272727,0.36363636363636365,0.8181818181818182,5.666666666666667,2.25,0.25,2,3,0.0,4,0,0
36,0,Travel_Rarely,132,Research & Development,6,3,Life Sciences,97,2,Female,55,4,1,Laboratory Technician,4,Married,3038,22002,3,No,12,3,2,0,5,3,3,1,0,0,0,6.0,1519.0,0,6,8,0.5,1296,25,9229444,1,Mid-Career,Q2,New,Medium,506.3333333333333,1.0,1.5,0.0,0.0,6.0,2.75,0.9166666666666666,2,2,0.0,0,1,0
31,0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,98,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,No,23,4,4,0,11,2,3,11,7,1,8,2.5833333333333335,1474.6666666666667,0,8,12,0.16666666666666666,961,121,19571776,121,Mid-Career,Q2,Veteran,Medium,368.6666666666667,0.5,0.16666666666666666,0.5833333333333334,0.6666666666666666,7.666666666666667,3.5,0.3333333333333333,3,0,0.08333333333333333,6,0,0
35,0,Travel_Rarely,776,Sales,1,4,Marketing,100,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,No,14,3,2,0,16,2,3,15,13,2,8,2.0588235294117645,1437.3333333333333,0,1,3,0.125,1225,256,18593344,225,Mid-Career,Q2,Veteran,Near,253.64705882352942,0.3333333333333333,0.125,0.8125,0.5,4.666666666666667,2.25,0.9166666666666666,1,2,0.125,11,0,0
45,0,Travel_Rarely,193,Research & Development,6,4,Other,101,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Yes,14,3,2,0,17,3,4,0,0,0,0,2.5,3311.25,1,6,4,3.0,2025,289,175430025,0,Mid-Career,Q4,New,Medium,735.8333333333334,1.0,3.0,0.0,0.0,3.5,2.75,2.25,1,2,0.0,0,0,1
37,0,Travel_Rarely,397,Research & Development,7,4,Medical,102,1,Male,30,3,3,Research Director,3,Single,13664,25258,4,No,13,3,1,0,16,3,4,5,2,0,2,2.176470588235294,3416.0,0,7,3,0.5,1369,256,186704896,25,Mid-Career,Q4,Mid,Medium,803.7647058823529,1.0,0.5,0.3333333333333333,0.3333333333333333,3.25,2.25,2.25,1,2,0.0,2,0,0
46,0,Travel_Rarely,945,Human Resources,5,2,Medical,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,22,4,4,1,16,2,3,4,2,0,2,2.7058823529411766,1673.6666666666667,2,5,4,0.4,2116,256,25210441,16,Senior,Q3,Mid,Near,295.3529411764706,1.0,0.4,0.4,0.4,7.333333333333333,2.75,0.9166666666666666,2,2,0.0,2,0,0
30,0,Travel_Rarely,852,Research & Development,1,1,Life Sciences,104,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Yes,12,3,3,2,10,1,2,10,8,3,0,2.727272727272727,1708.6666666666667,3,1,16,0.18181818181818182,900,100,26275876,100,Young,Q3,Experienced,Near,466.0,0.25,0.09090909090909091,0.7272727272727273,0.0,4.0,3.25,0.9166666666666666,2,1,0.2727272727272727,5,0,0
35,0,Travel_Rarely,1214,Research & Development,1,3,Medical,105,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,No,18,3,1,0,6,3,3,6,4,0,4,5.0,1429.5,0,1,6,0.14285714285714285,1225,36,8173881,36,Mid-Career,Q1,Experienced,Near,408.42857142857144,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,9.0,2.25,0.9166666666666666,1,2,0.0,4,0,0
55,0,Travel_Rarely,111,Sales,1,2,Life Sciences,106,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,No,14,3,4,1,24,4,3,1,0,1,0,2.2,2559.75,0,1,4,1.5,3025,576,104837121,1,Senior,Q4,New,Near,409.56,0.5,2.0,0.0,0.0,3.5,3.0,2.0,1,1,0.5,-1,0,0
38,0,Non-Travel,573,Research & Development,6,3,Medical,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,15717,7,Yes,12,3,4,3,17,3,3,13,11,1,9,2.111111111111111,1776.3333333333333,2,0,8,0.14285714285714285,1444,289,28398241,169,Mid-Career,Q3,Veteran,Medium,296.05555555555554,0.5,0.21428571428571427,0.7857142857142857,0.6428571428571429,4.0,3.25,0.9166666666666666,2,1,0.07142857142857142,10,0,0
34,0,Travel_Rarely,1153,Research & Development,1,2,Medical,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,No,15,3,3,0,5,2,3,5,2,1,3,5.666666666666667,1441.6666666666667,0,1,2,0.3333333333333333,1156,25,18705625,25,Mid-Career,Q2,Mid,Near,720.8333333333334,0.5,0.3333333333333333,0.3333333333333333,0.5,5.0,2.25,0.9166666666666666,1,2,0.16666666666666666,1,0,0
56,0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,112,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,No,11,3,1,0,37,3,2,6,4,0,2,1.4736842105263157,1815.0,0,7,16,0.42857142857142855,3136,1369,52707600,36,Senior,Q3,Experienced,Medium,191.05263157894737,1.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,2.75,2.75,2.25,1,2,0.0,4,0,0
23,0,Travel_Rarely,541,Sales,2,1,Technical Degree,113,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,3,No,13,3,3,1,3,3,3,0,0,0,0,5.75,1161.0,0,2,3,1.0,529,9,5391684,0,Young,Q1,New,Near,580.5,1.0,3.0,0.0,0.0,6.5,2.5,1.0,1,1,0.0,0,1,0
51,0,Travel_Rarely,432,Research & Development,9,4,Life Sciences,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,No,23,4,2,2,10,4,3,4,2,0,3,4.636363636363637,1037.5,0,9,16,0.2,2601,100,4305625,16,Senior,Q1,Mid,Medium,188.63636363636363,1.0,0.8,0.4,0.6,11.5,3.25,0.9166666666666666,2,1,0.0,2,0,0
30,0,Travel_Rarely,288,Research & Development,2,3,Life Sciences,117,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,No,19,3,1,3,11,3,3,11,10,10,8,2.5,1384.0,0,2,12,0.16666666666666666,900,121,17239104,121,Young,Q2,Veteran,Near,346.0,0.09090909090909091,0.25,0.8333333333333334,0.6666666666666666,6.333333333333333,2.75,1.5833333333333333,1,1,0.8333333333333334,0,0,0
46,1,Travel_Rarely,669,Sales,9,2,Medical,118,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,16,3,4,0,9,3,3,9,8,4,7,4.6,2404.75,0,9,12,0.3,2116,81,92525161,81,Senior,Q4,Experienced,Medium,961.9,0.2,0.3,0.8,0.7,4.0,3.5,0.3333333333333333,3,0,0.4,4,0,0
40,0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,No,22,4,4,1,22,3,2,22,3,11,11,1.7391304347826086,2700.6,0,2,6,0.17391304347826086,1600,484,182331009,484,Mid-Career,Q4,Veteran,Near,587.0869565217391,0.08333333333333333,0.13043478260869565,0.13043478260869565,0.4782608695652174,4.4,2.75,0.9166666666666666,2,2,0.4782608695652174,-8,0,0
51,0,Travel_Rarely,632,Sales,21,4,Marketing,120,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Yes,22,4,4,0,11,2,1,10,7,1,0,4.25,1813.6666666666667,4,21,12,0.18181818181818182,2601,121,29604481,100,Senior,Q3,Experienced,Far,453.4166666666667,0.5,0.18181818181818182,0.6363636363636364,0.0,7.333333333333333,3.0,2.0,1,1,0.09090909090909091,6,0,0
30,0,Travel_Rarely,1334,Sales,4,2,Medical,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Yes,12,3,2,3,11,4,2,11,8,2,7,2.5,1736.3333333333333,3,4,6,0.16666666666666666,900,121,27133681,121,Young,Q3,Veteran,Near,434.0833333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,4.0,2.25,0.25,2,3,0.16666666666666666,6,0,0
46,0,Travel_Frequently,638,Research & Development,1,3,Medical,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,2.090909090909091,2668.25,3,2,3,0.2727272727272727,2116,441,113912929,100,Senior,Q4,Experienced,Near,485.1363636363636,0.1,0.45454545454545453,0.8181818181818182,0.45454545454545453,3.25,2.25,0.9166666666666666,1,2,0.8181818181818182,0,0,0
32,0,Travel_Rarely,1093,Sales,6,4,Medical,125,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,16,3,1,0,12,0,3,11,8,5,7,2.4615384615384617,1670.0,0,6,6,0.16666666666666666,1024,144,25100100,121,Mid-Career,Q3,Veteran,Medium,385.38461538461536,0.16666666666666666,0.0,0.6666666666666666,0.5833333333333334,5.333333333333333,2.25,0.9166666666666666,1,2,0.4166666666666667,3,0,0
54,0,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,126,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,3.176470588235294,3387.25,0,2,3,0.6,2916,256,183575401,16,Senior,Q4,Mid,Near,797.0,1.0,1.0,0.6,0.6,3.0,1.5,1.0,1,3,0.0,3,0,0
24,0,Travel_Rarely,1353,Sales,3,2,Other,128,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,4.8,1666.3333333333333,0,3,3,0.5,576,16,24990001,9,Young,Q3,Mid,Near,999.8,1.0,0.5,0.5,0.5,7.0,1.75,0.9166666666666666,1,3,0.0,2,0,0
28,0,Non-Travel,120,Sales,4,3,Medical,129,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,4.666666666666667,1407.0,0,0,6,0.3333333333333333,784,25,17816841,25,Young,Q2,Mid,Near,703.5,1.0,0.5,0.6666666666666666,0.6666666666666666,5.0,2.75,0.9166666666666666,2,2,0.0,4,0,0
58,0,Travel_Rarely,682,Sales,10,4,Medical,131,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,1.4871794871794872,2774.4,0,10,12,0.10526315789473684,3364,1444,192432384,1369,Senior,Q4,Veteran,Medium,355.6923076923077,0.5,0.02631578947368421,0.2631578947368421,0.21052631578947367,2.6,3.0,0.6666666666666666,2,1,0.02631578947368421,9,0,0
44,0,Non-Travel,489,Research & Development,23,3,Medical,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,2.4444444444444446,680.6666666666666,0,0,4,0.5,1936,289,4169764,9,Mid-Career,Q1,Mid,Far,113.44444444444444,0.5,0.75,0.5,0.5,4.0,2.75,0.9166666666666666,2,2,0.25,1,0,1
37,1,Travel_Rarely,807,Human Resources,6,4,Human Resources,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,4.625,1036.5,2,6,3,0.25,1369,49,4297329,9,Mid-Career,Q1,Mid,Medium,259.125,1.0,0.75,0.5,0.5,11.0,2.75,1.5833333333333333,1,1,0.0,2,0,1
32,0,Travel_Rarely,827,Research & Development,1,1,Life Sciences,134,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,16.0,1478.0,0,1,4,0.5,1024,1,8737936,1,Mid-Career,Q2,New,Near,1478.0,1.0,1.0,0.0,0.0,6.5,3.0,2.0,1,1,0.0,0,1,0
20,1,Travel_Frequently,871,Research & Development,6,3,Life Sciences,137,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,10.0,1463.0,2,12,16,0.5,400,1,8561476,1,Young,Q2,New,Medium,1463.0,0.5,2.5,0.0,0.0,9.0,3.25,0.9166666666666666,2,1,0.5,-1,1,0
34,0,Travel_Rarely,665,Research & Development,6,4,Other,138,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,2.0,1603.0,0,6,3,0.11764705882352941,1156,256,23126481,256,Mid-Career,Q2,Veteran,Medium,282.88235294117646,0.3333333333333333,0.17647058823529413,0.7647058823529411,0.5882352941176471,4.666666666666667,2.5,1.0,1,1,0.11764705882352941,11,0,0
37,0,Non-Travel,1040,Research & Development,2,2,Life Sciences,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,2.0555555555555554,1721.0,0,0,12,1.0,1369,289,26656569,1,Mid-Career,Q3,New,Near,286.8333333333333,1.0,1.0,0.0,0.0,4.666666666666667,3.75,0.25,3,0,0.0,0,0,1
59,0,Non-Travel,1420,Human Resources,2,4,Human Resources,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,1.903225806451613,3140.6666666666665,0,0,12,1.25,3481,900,355096336,9,Senior,Q4,Mid,Near,607.8709677419355,0.3333333333333333,0.75,0.5,0.5,3.5,3.5,0.3333333333333333,3,0,0.5,0,0,1
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,141,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,1.7241379310344827,3028.6666666666665,3,2,2,0.5555555555555556,2500,784,330221584,64,Senior,Q4,Experienced,Near,626.6206896551724,1.0,0.1111111111111111,0.3333333333333333,0.7777777777777778,3.1666666666666665,1.5,0.3333333333333333,1,4,0.0,3,0,0
25,1,Travel_Rarely,240,Sales,5,3,Marketing,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,3.5714285714285716,1914.6666666666667,2,5,9,0.2857142857142857,625,36,32993536,36,Young,Q3,Experienced,Near,820.5714285714286,1.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,3.6666666666666665,3.25,0.25,3,0,0.0,4,0,0
25,0,Travel_Rarely,1280,Research & Development,7,1,Medical,143,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,8.333333333333334,1444.5,0,7,16,0.3333333333333333,625,4,8346321,4,Young,Q1,New,Medium,963.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.5,3.5,0.3333333333333333,3,0,0.6666666666666666,0,1,0
22,0,Travel_Rarely,534,Research & Development,15,3,Medical,144,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,11.0,1435.5,0,15,8,1.0,484,1,8242641,0,Young,Q1,New,Medium,1435.5,1.0,5.0,0.0,0.0,7.5,3.0,0.6666666666666666,2,1,0.0,0,1,0
51,0,Travel_Frequently,1456,Research & Development,1,4,Medical,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,2.125,1871.0,0,2,1,0.21428571428571427,2601,529,56010256,169,Senior,Q3,Veteran,Near,311.8333333333333,0.07692307692307693,0.07142857142857142,0.8571428571428571,0.5714285714285714,5.0,1.75,0.9166666666666666,1,3,0.8571428571428571,0,0,0
34,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,3.4,2024.6666666666667,2,14,3,0.2,1156,81,36893476,81,Mid-Career,Q3,Experienced,Medium,607.4,1.0,0.3,0.7,0.6,8.0,2.75,1.5833333333333333,1,1,0.0,7,0,0
54,0,Non-Travel,142,Human Resources,26,3,Human Resources,148,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,2.25,3465.6,2,0,16,0.6666666666666666,2916,529,300259584,25,Senior,Q4,Mid,Far,722.0,0.2,0.5,0.5,0.6666666666666666,2.4,3.5,0.3333333333333333,3,0,0.6666666666666666,-1,0,0
24,0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,150,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,3.4285714285714284,1387.0,0,18,6,0.16666666666666666,576,36,7695076,25,Young,Q1,Mid,Far,396.2857142857143,0.5,0.3333333333333333,0.5,0.3333333333333333,6.0,2.75,0.25,2,1,0.16666666666666666,2,0,0
34,0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,2.6153846153846154,1501.6666666666667,0,6,6,1.0,1156,144,20295025,1,Mid-Career,Q2,New,Medium,346.53846153846155,1.0,1.5,0.0,0.0,5.0,2.75,0.25,2,1,0.0,0,0,1
37,0,Travel_Rarely,1189,Sales,3,3,Life Sciences,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,2.8461538461538463,1857.0,0,3,12,0.5,1369,144,55175184,25,Mid-Career,Q3,Mid,Near,571.3846153846154,0.5,0.5,0.5,0.5,3.0,2.75,1.5833333333333333,1,1,0.16666666666666666,2,0,0
34,0,Travel_Rarely,1354,Research & Development,5,3,Medical,153,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,2.2666666666666666,2907.75,0,5,3,0.25,1156,196,135280161,121,Mid-Career,Q4,Veteran,Near,775.4,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,3.0,2.75,1.5833333333333333,1,1,0.4166666666666667,5,0,0
36,0,Travel_Frequently,1467,Sales,11,2,Technical Degree,154,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,3.272727272727273,2434.5,0,22,8,0.3,1296,100,94828644,81,Mid-Career,Q4,Experienced,Medium,885.2727272727273,0.3333333333333333,0.6,0.7,0.8,3.5,3.0,0.6666666666666666,2,1,0.2,5,0,0
36,0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,4.5,1417.5,0,3,4,0.5,1296,49,8037225,1,Mid-Career,Q1,New,Near,354.375,1.0,1.0,0.0,0.0,11.0,2.25,2.25,1,2,0.0,0,0,1
43,0,Travel_Frequently,394,Sales,26,2,Life Sciences,158,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,1.6538461538461537,3391.8,1,52,12,0.15384615384615385,1849,625,287607681,625,Mid-Career,Q4,Veteran,Far,652.2692307692307,0.2,0.11538461538461539,0.46153846153846156,0.46153846153846156,2.4,3.75,0.25,3,0,0.15384615384615385,8,0,0
30,0,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,159,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,2.727272727272727,1306.5,0,46,3,0.09090909090909091,900,100,6827769,100,Young,Q1,Experienced,Far,237.54545454545453,1.0,0.18181818181818182,0.6363636363636364,0.8181818181818182,12.5,2.25,0.9166666666666666,1,2,0.0,7,0,0
33,0,Non-Travel,750,Sales,22,2,Marketing,160,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,3.6666666666666665,2048.6666666666665,0,0,6,0.25,1089,64,37773316,49,Mid-Career,Q3,Experienced,Far,682.8888888888889,1.0,0.25,0.875,0.875,4.333333333333333,2.5,1.6666666666666667,1,2,0.0,7,0,0
56,1,Travel_Rarely,441,Research & Development,14,4,Life Sciences,161,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,7.0,2481.5,2,14,4,0.16666666666666666,3136,49,24631369,25,Senior,Q3,Mid,Medium,620.375,0.2,0.3333333333333333,0.6666666666666666,0.5,9.0,2.0,0.6666666666666666,1,3,0.6666666666666666,0,0,0
51,0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,162,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,2.125,3256.1666666666665,0,6,3,0.23809523809523808,2601,529,381694369,400,Senior,Q4,Veteran,Medium,814.0416666666666,0.0625,0.23809523809523808,0.8571428571428571,0.7142857142857143,2.1666666666666665,2.5,1.0,1,1,0.7142857142857143,3,0,0
31,1,Travel_Rarely,249,Sales,6,4,Life Sciences,163,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,2.3846153846153846,2057.3333333333335,3,6,6,0.25,961,144,38093584,49,Mid-Career,Q3,Experienced,Medium,474.7692307692308,0.125,0.375,0.875,0.875,6.0,2.25,0.25,2,3,0.875,0,0,0
26,0,Travel_Rarely,841,Research & Development,6,3,Other,164,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,4.333333333333333,1184.0,0,6,6,0.16666666666666666,676,25,5607424,25,Young,Q1,Mid,Medium,394.6666666666667,0.2,0.5,0.6666666666666666,0.5,9.5,2.5,0.3333333333333333,2,2,0.6666666666666666,0,0,0
58,1,Travel_Rarely,147,Research & Development,23,4,Medical,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,1.4146341463414633,2578.0,0,23,16,0.07317073170731707,3364,1600,106337344,1600,Senior,Q4,Veteran,Far,251.5121951219512,0.0625,0.07317073170731707,0.24390243902439024,0.14634146341463414,3.0,3.5,1.0,2,1,0.36585365853658536,-5,0,0
19,1,Travel_Rarely,528,Sales,22,1,Marketing,167,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,19.0,837.5,3,22,12,1.0,361,0,2805625,0,Young,Q1,New,Far,1675.0,1.0,2.0,0.0,0.0,9.5,3.25,0.9166666666666666,2,1,0.0,0,1,0
22,0,Travel_Rarely,594,Research & Development,2,1,Technical Degree,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,5.5,1261.5,0,2,12,0.3333333333333333,484,9,6365529,4,Young,Q1,New,Near,630.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,7.0,3.25,0.25,3,0,0.6666666666666666,-1,1,0
49,0,Travel_Rarely,470,Research & Development,20,4,Medical,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,2.8823529411764706,2189.0,0,20,3,0.125,2401,256,43125489,225,Senior,Q3,Veteran,Far,386.29411764705884,0.16666666666666666,0.125,0.6875,0.6875,4.666666666666667,2.25,0.9166666666666666,1,2,0.3125,6,0,0
